Student_ID,Age,Gender,Study_Hours,Attendance,Math_Score,Science_Score,English_Score,Computer_Score,Total_Score,Percentage,Grade
STU14159,17,Female,6.7,85.3,93,86,86,94,359,89.75,A
STU14160,16,Male,3.6,76.9,79,69,85,81,314,78.5,B
STU14161,17,Male,3.6,89.8,79,87,78,74,318,79.5,B
STU14162,18,Female,6.1,68.0,90,74,65,86,315,78.75,B
STU14163,20,Female,6.4,79.6,81,79,78,94,332,83.0,A
STU14164,18,Female,4.3,87.6,80,77,60,98,315,78.75,B
STU14165,18,Female,5.7,79.1,71,75,67,89,302,75.5,B
STU14166,20,Male,2.6,79.9,61,71,65,61,258,64.5,C
STU14167,20,Male,7.0,80.6,67,69,68,82,286,71.5,B
STU14168,19,Male,8.4,73.6,97,100,100,100,397,99.25,A+
STU14169,19,Male,5.4,93.7,78,89,90,96,353,88.25,A
STU14170,18,Male,0.7,71.8,62,76,63,65,266,66.5,C
STU14171,18,Female,3.5,85.2,87,91,94,84,356,89.0,A
STU14172,16,Male,5.6,86.1,86,76,73,79,314,78.5,B
STU14173,16,Male,3.7,72.5,60,69,66,59,254,63.5,C
STU14174,19,Male,6.8,82.7,87,99,72,93,351,87.75,A
STU14175,21,Female,5.6,72.9,72,87,92,93,344,86.0,A
STU14176,21,Female,3.2,95.9,53,79,53,73,258,64.5,C
STU14177,19,Female,4.6,70.6,68,74,70,87,299,74.75,B
STU14178,16,Male,2.9,75.5,78,59,61,68,266,66.5,C
STU14179,16,Female,4.2,69.8,68,62,76,68,274,68.5,C
STU14180,21,Male,3.5,68.4,62,79,61,70,272,68.0,C
STU14181,17,Female,6.6,97.9,64,82,67,78,291,72.75,B
STU14182,17,Female,8.3,87.4,84,87,84,94,349,87.25,A
STU14183,16,Male,1.9,83.4,56,45,65,72,238,59.5,D
STU14184,17,Female,1.0,75.4,74,64,73,67,278,69.5,C
STU14185,20,Female,4.1,91.1,76,70,92,87,325,81.25,A
STU14186,19,Male,1.8,73.8,58,66,90,64,278,69.5,C
STU14187,19,Female,4.6,89.9,75,53,66,62,256,64.0,C
STU14188,16,Male,5.8,73.3,65,63,78,86,292,73.0,B
STU14189,18,Male,7.2,75.6,87,100,83,100,370,92.5,A+
STU14190,21,Male,4.9,89.6,87,74,95,78,334,83.5,A
STU14191,16,Male,4.2,90.6,88,96,88,93,365,91.25,A+
STU14192,17,Female,0.9,88.0,46,48,49,55,198,49.5,F
STU14193,21,Male,4.5,71.5,71,73,85,82,311,77.75,B
STU14194,18,Female,4.6,77.5,64,75,68,80,287,71.75,B
STU14195,17,Male,5.7,83.6,70,75,60,75,280,70.0,B
STU14196,20,Female,3.2,73.5,77,76,84,77,314,78.5,B
STU14197,17,Female,3.7,95.7,88,89,99,96,372,93.0,A+
STU14198,20,Female,1.8,58.0,66,62,74,72,274,68.5,C
STU14199,21,Male,0.5,74.2,74,64,76,78,292,73.0,B
STU14200,20,Male,2.5,76.9,70,78,79,81,308,77.0,B
STU14201,21,Male,1.7,53.6,53,59,54,58,224,56.0,D
STU14202,21,Female,5.1,68.0,86,71,80,87,324,81.0,A
STU14203,21,Female,3.6,88.3,71,74,73,83,301,75.25,B
STU14204,21,Male,3.5,82.3,88,100,91,96,375,93.75,A+
STU14205,21,Male,2.7,97.7,83,83,97,85,348,87.0,A
STU14206,17,Female,0.5,97.5,71,64,69,63,267,66.75,C
STU14207,21,Male,7.2,86.3,90,98,99,99,386,96.5,A+
STU14208,17,Female,2.7,85.1,70,57,68,63,258,64.5,C
STU14209,21,Female,3.8,82.7,79,70,83,79,311,77.75,B
STU14210,20,Female,1.9,55.4,51,45,61,65,222,55.5,D
STU14211,21,Male,6.2,68.1,75,70,63,68,276,69.0,C
STU14212,18,Male,4.8,83.0,76,91,83,98,348,87.0,A
STU14213,21,Female,3.0,88.2,83,86,75,83,327,81.75,A
STU14214,21,Female,3.8,84.9,81,77,87,83,328,82.0,A
STU14215,20,Male,7.5,73.1,79,94,93,97,363,90.75,A+
STU14216,19,Male,4.4,91.4,72,72,61,67,272,68.0,C
STU14217,20,Female,4.2,96.8,72,72,76,72,292,73.0,B
STU14218,18,Female,2.8,91.4,63,42,78,62,245,61.25,C
STU14219,19,Female,1.1,91.9,70,59,64,65,258,64.5,C
STU14220,16,Female,4.2,76.4,79,73,87,84,323,80.75,A
STU14221,16,Male,5.1,92.8,93,96,99,100,388,97.0,A+
STU14222,18,Male,6.5,83.5,72,74,64,77,287,71.75,B
STU14223,20,Female,0.5,87.1,52,49,59,45,205,51.25,D
STU14224,17,Female,2.5,85.7,67,67,76,67,277,69.25,C
STU14225,18,Male,3.5,80.8,51,43,49,63,206,51.5,D
STU14226,19,Male,4.5,73.4,69,73,88,95,325,81.25,A
STU14227,19,Female,4.2,81.2,61,69,76,78,284,71.0,B
STU14228,21,Male,4.3,91.9,83,83,74,81,321,80.25,A
STU14229,16,Male,5.2,77.6,81,100,91,96,368,92.0,A+
STU14230,19,Female,2.9,90.9,75,70,71,81,297,74.25,B
STU14231,18,Female,6.2,89.4,83,93,78,84,338,84.5,A
STU14232,19,Female,5.3,79.0,81,85,84,90,340,85.0,A
STU14233,18,Male,3.9,95.9,100,89,89,93,371,92.75,A+
STU14234,17,Female,7.4,78.4,92,91,91,100,374,93.5,A+
STU14235,21,Female,7.3,97.1,100,98,98,100,396,99.0,A+
STU14236,16,Female,6.2,86.3,86,88,88,86,348,87.0,A
STU14237,19,Female,0.5,81.8,58,66,66,65,255,63.75,C
STU14238,18,Male,7.3,73.1,87,82,80,96,345,86.25,A
STU14239,20,Male,5.9,81.1,87,76,76,84,323,80.75,A
STU14240,16,Male,8.1,80.0,94,100,73,90,357,89.25,A
STU14241,17,Male,6.7,69.4,100,96,94,100,390,97.5,A+
STU14242,18,Female,7.3,79.8,100,100,100,100,400,100.0,A+
STU14243,21,Female,6.1,74.0,88,100,100,100,388,97.0,A+
STU14244,21,Female,6.9,87.9,75,75,81,79,310,77.5,B
STU14245,17,Female,8.1,95.1,76,85,91,98,350,87.5,A
STU14246,17,Male,4.9,69.7,71,72,68,61,272,68.0,C
STU14247,21,Male,1.7,99.1,67,81,68,62,278,69.5,C
STU14248,19,Male,3.9,80.7,30,36,45,54,165,41.25,F
STU14249,19,Male,5.2,72.2,90,68,72,66,296,74.0,B
STU14250,18,Male,4.6,89.6,87,85,87,100,359,89.75,A
STU14251,20,Female,2.3,77.5,70,74,75,79,298,74.5,B
STU14252,18,Female,1.6,81.2,72,55,58,73,258,64.5,C
STU14253,20,Male,3.2,78.0,58,72,72,71,273,68.25,C
STU14254,17,Male,6.0,73.8,93,88,88,95,364,91.0,A+
STU14255,16,Female,7.3,89.2,94,100,100,100,394,98.5,A+
STU14256,18,Male,6.1,79.1,69,86,84,81,320,80.0,A
STU14257,18,Female,6.4,67.6,91,85,79,85,340,85.0,A
STU14258,20,Female,4.4,87.5,80,72,75,73,300,75.0,B
STU14259,17,Female,1.4,69.9,56,52,56,56,220,55.0,D
STU14260,17,Male,3.7,70.5,71,66,90,73,300,75.0,B
STU14261,20,Female,4.0,93.9,80,67,70,81,298,74.5,B
STU14262,17,Male,3.6,70.0,51,67,62,82,262,65.5,C
STU14263,21,Female,4.6,58.8,77,76,68,80,301,75.25,B
STU14264,19,Male,5.3,88.2,79,76,88,95,338,84.5,A
STU14265,21,Male,6.0,79.0,78,93,84,95,350,87.5,A
STU14266,16,Female,4.0,79.8,71,67,69,81,288,72.0,B
STU14267,18,Female,1.1,78.9,54,32,49,51,186,46.5,F
STU14268,16,Female,3.6,84.3,75,69,76,82,302,75.5,B
STU14269,18,Female,4.6,74.5,68,66,58,90,282,70.5,B
STU14270,19,Female,6.7,96.8,75,86,97,86,344,86.0,A
STU14271,17,Male,3.5,67.2,59,65,67,63,254,63.5,C
STU14272,21,Female,5.4,86.4,85,86,81,92,344,86.0,A
STU14273,20,Female,5.0,88.4,99,99,88,95,381,95.25,A+
STU14274,21,Female,4.6,74.4,75,72,74,82,303,75.75,B
STU14275,19,Female,6.2,71.8,68,85,77,78,308,77.0,B
STU14276,16,Male,3.3,92.2,75,86,88,92,341,85.25,A
STU14277,20,Female,3.5,72.1,77,74,80,83,314,78.5,B
STU14278,17,Male,4.5,75.9,64,63,69,64,260,65.0,C
STU14279,19,Male,3.3,90.9,78,78,68,79,303,75.75,B
STU14280,20,Female,5.4,82.3,95,98,97,100,390,97.5,A+
STU14281,19,Male,3.2,64.0,54,32,56,51,193,48.25,F
STU14282,19,Female,4.9,99.5,71,72,68,86,297,74.25,B
STU14283,17,Male,4.3,76.7,57,65,64,60,246,61.5,C
STU14284,18,Male,4.9,78.0,76,79,93,87,335,83.75,A
STU14285,20,Female,3.7,84.6,75,84,94,90,343,85.75,A
STU14286,17,Female,3.9,88.3,88,85,84,88,345,86.25,A
STU14287,19,Female,4.7,100.0,95,97,92,99,383,95.75,A+
STU14288,17,Female,4.9,65.4,76,76,85,88,325,81.25,A
STU14289,18,Female,4.5,90.3,83,94,84,100,361,90.25,A+
STU14290,21,Male,7.6,89.4,92,94,97,100,383,95.75,A+
STU14291,20,Male,2.7,80.6,63,68,62,77,270,67.5,C
STU14292,18,Male,4.4,89.9,93,74,82,92,341,85.25,A
STU14293,16,Female,1.7,91.3,57,68,60,72,257,64.25,C
STU14294,20,Female,5.2,68.2,84,72,78,77,311,77.75,B
STU14295,18,Male,2.5,99.5,73,69,83,81,306,76.5,B
STU14296,19,Female,4.0,66.4,61,70,66,82,279,69.75,C
STU14297,20,Female,3.8,70.6,78,85,85,97,345,86.25,A
STU14298,20,Male,5.0,79.4,67,68,74,74,283,70.75,B
STU14299,17,Male,3.5,100.0,64,68,74,76,282,70.5,B
STU14300,19,Female,3.4,78.9,58,66,72,69,265,66.25,C
STU14301,16,Female,7.1,81.7,80,100,100,100,380,95.0,A+
STU14302,21,Female,5.0,96.3,82,55,79,65,281,70.25,B
STU14303,18,Male,3.5,79.0,72,76,76,70,294,73.5,B
STU14304,17,Female,4.0,70.2,77,80,73,97,327,81.75,A
STU14305,18,Male,7.5,77.8,92,88,84,97,361,90.25,A+
STU14306,16,Male,4.1,95.7,73,75,74,77,299,74.75,B
STU14307,16,Female,3.3,82.7,53,70,77,86,286,71.5,B
STU14308,20,Male,3.3,100.0,89,74,60,66,289,72.25,B
STU14309,16,Female,3.5,89.4,69,65,73,80,287,71.75,B
STU14310,18,Male,3.4,75.6,65,81,73,65,284,71.0,B
STU14311,19,Female,2.2,82.5,56,75,56,66,253,63.25,C
STU14312,19,Female,2.5,73.5,63,76,67,80,286,71.5,B
STU14313,20,Male,3.0,75.3,81,69,80,70,300,75.0,B
STU14314,21,Female,5.6,100.0,100,100,100,100,400,100.0,A+
STU14315,18,Male,3.8,92.2,95,100,85,100,380,95.0,A+
STU14316,18,Female,4.1,90.6,76,77,78,89,320,80.0,A
STU14317,16,Male,6.8,75.8,100,91,77,100,368,92.0,A+
STU14318,18,Male,6.8,97.7,86,88,97,93,364,91.0,A+
STU14319,17,Male,4.0,93.0,73,76,71,81,301,75.25,B
STU14320,21,Male,3.4,100.0,85,80,98,73,336,84.0,A
STU14321,16,Female,2.9,100.0,54,60,65,74,253,63.25,C
STU14322,17,Male,5.7,67.2,67,77,80,86,310,77.5,B
STU14323,20,Male,4.1,70.9,75,90,87,82,334,83.5,A
STU14324,19,Male,3.8,72.0,87,84,98,100,369,92.25,A+
STU14325,20,Male,3.0,72.6,56,58,72,68,254,63.5,C
STU14326,19,Female,3.1,85.2,65,68,69,63,265,66.25,C
STU14327,20,Female,5.1,76.3,79,87,83,92,341,85.25,A
STU14328,18,Male,2.1,100.0,69,64,57,59,249,62.25,C
STU14329,17,Female,6.3,100.0,93,98,87,97,375,93.75,A+
STU14330,19,Female,3.5,81.9,65,80,75,86,306,76.5,B
STU14331,16,Male,4.2,100.0,91,81,93,90,355,88.75,A
STU14332,17,Female,2.1,96.9,64,73,70,75,282,70.5,B
STU14333,16,Female,4.5,77.5,77,57,79,73,286,71.5,B
STU14334,17,Female,3.9,61.9,59,72,64,77,272,68.0,C
STU14335,17,Female,4.4,79.8,71,69,82,69,291,72.75,B
STU14336,20,Male,7.1,75.6,75,71,80,86,312,78.0,B
STU14337,19,Female,4.8,84.1,83,79,88,100,350,87.5,A
STU14338,19,Female,3.1,82.9,83,83,88,87,341,85.25,A
STU14339,17,Female,3.2,82.6,81,71,87,82,321,80.25,A
STU14340,18,Female,5.6,87.2,86,75,91,87,339,84.75,A
STU14341,18,Male,6.8,69.9,80,77,96,82,335,83.75,A
STU14342,16,Female,5.0,86.1,77,83,100,89,349,87.25,A
STU14343,16,Female,5.7,77.6,88,89,92,94,363,90.75,A+
STU14344,20,Male,5.6,84.0,80,81,82,95,338,84.5,A
STU14345,17,Male,7.1,91.6,97,100,100,100,397,99.25,A+
STU14346,16,Female,1.0,69.8,57,64,45,51,217,54.25,D
STU14347,16,Male,5.7,79.2,80,85,88,72,325,81.25,A
STU14348,21,Male,6.3,80.8,83,78,74,99,334,83.5,A
STU14349,17,Male,2.1,76.9,60,71,64,58,253,63.25,C
STU14350,20,Male,2.9,91.0,87,76,96,84,343,85.75,A
STU14351,16,Male,3.0,74.8,70,64,58,76,268,67.0,C
STU14352,20,Male,3.2,76.4,78,80,76,78,312,78.0,B
STU14353,19,Male,3.6,74.9,86,88,79,100,353,88.25,A
STU14354,20,Female,4.9,92.9,84,74,67,88,313,78.25,B
STU14355,18,Female,6.1,77.1,67,80,65,69,281,70.25,B
STU14356,18,Male,6.4,86.6,90,98,97,96,381,95.25,A+
STU14357,20,Male,3.0,100.0,92,78,85,81,336,84.0,A
STU14358,18,Female,3.0,81.3,61,82,68,65,276,69.0,C
STU14359,19,Male,6.9,93.1,100,100,82,100,382,95.5,A+
STU14360,17,Male,5.7,98.7,83,94,96,100,373,93.25,A+
STU14361,18,Male,4.6,92.3,78,90,63,72,303,75.75,B
STU14362,18,Female,5.4,81.8,88,84,69,88,329,82.25,A
STU14363,20,Female,4.4,88.4,77,95,84,100,356,89.0,A
STU14364,19,Female,5.4,69.1,72,70,82,85,309,77.25,B
STU14365,17,Female,3.9,74.2,78,74,79,74,305,76.25,B
STU14366,20,Female,5.0,76.0,58,54,61,57,230,57.5,D
STU14367,20,Male,1.8,100.0,61,70,54,72,257,64.25,C
STU14368,21,Female,3.3,73.9,72,61,70,67,270,67.5,C
STU14369,19,Male,3.3,73.7,72,90,70,87,319,79.75,B
STU14370,17,Female,3.8,71.6,77,55,73,63,268,67.0,C
STU14371,19,Female,2.8,87.6,68,72,91,85,316,79.0,B
STU14372,17,Female,3.5,83.4,73,69,76,70,288,72.0,B
STU14373,19,Male,1.8,92.9,72,74,84,76,306,76.5,B
STU14374,20,Male,5.5,88.7,57,79,74,84,294,73.5,B
STU14375,20,Female,4.4,68.2,70,77,65,87,299,74.75,B
STU14376,16,Female,1.4,73.9,46,53,52,69,220,55.0,D
STU14377,18,Female,3.0,95.7,84,78,74,84,320,80.0,A
STU14378,21,Male,5.1,80.0,75,75,78,89,317,79.25,B
STU14379,19,Female,3.5,93.9,70,71,71,86,298,74.5,B
STU14380,21,Female,3.2,80.5,67,65,77,72,281,70.25,B
STU14381,16,Female,4.4,72.3,75,72,69,75,291,72.75,B
STU14382,18,Female,5.1,79.0,72,82,97,77,328,82.0,A
STU14383,19,Female,1.9,72.3,67,62,51,49,229,57.25,D
STU14384,17,Female,5.5,76.3,82,94,89,93,358,89.5,A
STU14385,18,Female,3.1,84.0,69,93,73,87,322,80.5,A
STU14386,20,Female,4.5,87.1,76,68,76,80,300,75.0,B
STU14387,16,Male,4.4,66.1,69,64,75,78,286,71.5,B
STU14388,18,Male,3.6,81.8,65,73,68,71,277,69.25,C
STU14389,18,Female,2.7,76.1,57,71,60,73,261,65.25,C
STU14390,20,Female,4.0,75.5,68,77,68,85,298,74.5,B
STU14391,19,Female,7.4,83.3,98,99,99,100,396,99.0,A+
STU14392,17,Female,2.0,76.5,80,70,73,71,294,73.5,B
STU14393,20,Male,7.5,95.8,81,86,80,100,347,86.75,A
STU14394,17,Female,4.0,93.9,94,82,90,92,358,89.5,A
STU14395,19,Female,4.6,93.8,90,85,68,96,339,84.75,A
STU14396,18,Male,2.5,77.1,55,75,66,73,269,67.25,C
STU14397,17,Male,3.1,72.4,57,54,57,70,238,59.5,D
STU14398,16,Female,3.6,82.8,75,74,68,62,279,69.75,C
STU14399,16,Male,2.6,80.5,84,63,85,71,303,75.75,B
STU14400,20,Female,4.1,75.9,81,83,71,92,327,81.75,A
STU14401,19,Male,3.8,70.2,70,68,90,68,296,74.0,B
STU14402,20,Female,7.8,81.6,89,87,100,98,374,93.5,A+
STU14403,20,Female,2.4,78.0,52,30,48,36,166,41.5,F
STU14404,21,Female,4.7,88.9,83,84,81,94,342,85.5,A
STU14405,20,Male,4.9,88.7,85,80,81,88,334,83.5,A
STU14406,21,Female,2.6,93.0,83,70,83,81,317,79.25,B
STU14407,16,Male,5.7,69.4,76,70,79,88,313,78.25,B
STU14408,16,Male,3.8,86.0,93,97,89,90,369,92.25,A+
STU14409,20,Female,0.5,74.7,62,42,51,54,209,52.25,D
STU14410,16,Female,5.7,69.8,92,96,81,100,369,92.25,A+
STU14411,19,Female,2.5,77.7,69,65,61,78,273,68.25,C
STU14412,21,Male,2.6,92.7,76,70,88,78,312,78.0,B
STU14413,21,Male,5.7,78.3,73,75,87,88,323,80.75,A
STU14414,20,Male,3.9,97.7,63,74,79,62,278,69.5,C
STU14415,16,Female,6.2,87.5,96,84,88,100,368,92.0,A+
STU14416,17,Female,6.7,78.1,86,91,88,92,357,89.25,A
STU14417,21,Female,3.3,93.6,88,80,98,100,366,91.5,A+
STU14418,20,Female,5.9,86.5,72,78,75,84,309,77.25,B
STU14419,20,Male,3.1,72.7,64,69,76,71,280,70.0,B
STU14420,19,Male,8.5,100.0,100,100,100,100,400,100.0,A+
STU14421,18,Male,3.3,84.6,80,82,83,90,335,83.75,A
STU14422,18,Male,6.3,82.2,85,91,86,95,357,89.25,A
STU14423,21,Male,6.0,73.4,62,74,68,80,284,71.0,B
STU14424,19,Female,5.1,93.8,80,87,76,100,343,85.75,A
STU14425,19,Male,3.3,87.2,77,80,74,65,296,74.0,B
STU14426,19,Female,4.2,88.3,80,77,88,92,337,84.25,A
STU14427,21,Male,0.6,76.9,70,50,69,60,249,62.25,C
STU14428,18,Female,4.9,90.3,96,98,100,100,394,98.5,A+
STU14429,19,Female,5.1,91.1,80,88,94,85,347,86.75,A
STU14430,16,Female,4.7,75.3,72,86,93,92,343,85.75,A
STU14431,20,Male,0.5,67.8,49,43,60,57,209,52.25,D
STU14432,20,Female,2.2,87.8,61,63,72,77,273,68.25,C
STU14433,17,Female,3.2,66.3,56,72,76,70,274,68.5,C
STU14434,17,Male,5.0,83.5,90,97,70,86,343,85.75,A
STU14435,21,Male,5.0,77.5,91,88,83,92,354,88.5,A
STU14436,21,Male,4.2,94.2,86,80,71,97,334,83.5,A
STU14437,20,Female,5.6,78.1,74,92,87,85,338,84.5,A
STU14438,16,Female,2.7,93.1,76,74,70,72,292,73.0,B
STU14439,18,Female,5.6,76.9,74,84,100,98,356,89.0,A
STU14440,18,Male,5.4,92.0,100,86,89,100,375,93.75,A+
STU14441,21,Male,5.2,100.0,54,56,66,66,242,60.5,C
STU14442,16,Female,4.2,71.3,63,91,69,75,298,74.5,B
STU14443,21,Male,7.8,84.9,91,100,88,98,377,94.25,A+
STU14444,18,Female,5.4,100.0,92,87,83,98,360,90.0,A+
STU14445,21,Female,2.8,82.7,69,83,61,79,292,73.0,B
STU14446,19,Male,4.9,82.6,77,89,69,89,324,81.0,A
STU14447,21,Female,5.9,89.9,84,81,83,88,336,84.0,A
STU14448,20,Male,3.4,82.4,63,70,73,77,283,70.75,B
STU14449,21,Female,6.5,64.9,77,85,100,100,362,90.5,A+
STU14450,20,Male,5.2,93.3,70,72,63,88,293,73.25,B
STU14451,16,Female,0.5,62.0,66,62,88,73,289,72.25,B
STU14452,18,Male,5.0,77.8,96,85,100,87,368,92.0,A+
STU14453,17,Male,3.8,94.1,69,78,90,89,326,81.5,A
STU14454,17,Female,5.5,78.4,84,84,77,82,327,81.75,A
STU14455,18,Male,6.2,75.1,88,77,80,92,337,84.25,A
STU14456,17,Female,4.9,90.8,90,88,94,85,357,89.25,A
STU14457,21,Male,7.5,73.5,100,77,86,99,362,90.5,A+
STU14458,16,Female,4.2,69.8,85,93,88,88,354,88.5,A
STU14459,16,Male,5.6,84.7,71,73,80,88,312,78.0,B
STU14460,18,Female,5.9,80.2,86,89,82,87,344,86.0,A
STU14461,17,Male,4.3,69.6,58,66,66,68,258,64.5,C
STU14462,21,Male,5.9,88.4,76,84,89,81,330,82.5,A
STU14463,16,Male,3.4,86.6,78,77,71,79,305,76.25,B
STU14464,16,Female,3.7,78.4,76,70,84,83,313,78.25,B
STU14465,19,Male,2.1,79.1,55,55,44,68,222,55.5,D
STU14466,19,Female,4.9,86.7,75,84,70,87,316,79.0,B
STU14467,16,Female,5.1,93.9,98,91,93,100,382,95.5,A+
STU14468,18,Male,6.6,79.2,100,94,99,94,387,96.75,A+
STU14469,20,Female,5.9,88.5,75,77,95,100,347,86.75,A
STU14470,20,Male,4.0,87.7,56,65,61,61,243,60.75,C
STU14471,21,Male,2.4,90.8,90,82,97,92,361,90.25,A+
STU14472,16,Female,5.3,82.4,72,88,81,89,330,82.5,A
STU14473,16,Female,6.5,72.9,79,74,85,86,324,81.0,A
STU14474,16,Female,5.9,77.4,78,85,82,87,332,83.0,A
STU14475,18,Male,6.5,85.4,93,90,87,100,370,92.5,A+
STU14476,19,Male,4.1,100.0,84,80,82,85,331,82.75,A
STU14477,16,Male,3.7,77.2,74,92,87,85,338,84.5,A
STU14478,16,Female,3.2,90.0,80,67,83,71,301,75.25,B
STU14479,17,Female,4.4,78.7,79,71,85,85,320,80.0,A
STU14480,18,Female,4.4,83.1,97,100,86,97,380,95.0,A+
STU14481,21,Male,4.9,97.2,92,75,78,88,333,83.25,A
STU14482,16,Male,4.3,89.6,78,60,74,77,289,72.25,B
STU14483,17,Male,4.3,69.6,74,74,68,66,282,70.5,B
STU14484,20,Male,3.1,76.3,74,69,76,71,290,72.5,B
STU14485,21,Male,6.2,94.6,96,100,100,100,396,99.0,A+
STU14486,16,Female,4.6,83.4,89,86,97,100,372,93.0,A+
STU14487,16,Female,4.2,70.5,81,63,72,81,297,74.25,B
STU14488,17,Female,3.2,73.8,83,77,72,85,317,79.25,B
STU14489,18,Male,2.1,89.0,86,80,88,81,335,83.75,A
STU14490,16,Male,6.9,91.9,100,92,100,95,387,96.75,A+
STU14491,20,Female,5.5,82.2,80,68,81,84,313,78.25,B
STU14492,16,Male,1.6,100.0,56,38,48,65,207,51.75,D
STU14493,20,Female,5.9,90.2,97,91,85,92,365,91.25,A+
STU14494,21,Female,6.2,79.6,88,84,83,98,353,88.25,A
STU14495,21,Male,4.7,73.8,76,67,70,64,277,69.25,C
STU14496,19,Female,7.4,72.3,89,86,93,95,363,90.75,A+
STU14497,19,Male,4.9,85.4,82,72,85,84,323,80.75,A
STU14498,20,Female,1.9,77.1,75,56,77,57,265,66.25,C
STU14499,18,Female,5.2,98.7,85,99,94,81,359,89.75,A
STU14500,16,Male,4.9,96.7,99,94,84,93,370,92.5,A+
STU14501,16,Male,3.4,88.3,72,89,80,71,312,78.0,B
STU14502,19,Female,5.5,70.2,81,80,76,74,311,77.75,B
STU14503,20,Female,1.5,75.3,75,68,71,77,291,72.75,B
STU14504,16,Male,6.3,94.6,79,80,73,82,314,78.5,B
STU14505,16,Female,2.9,76.4,87,81,92,91,351,87.75,A
STU14506,18,Male,2.7,93.2,98,94,78,83,353,88.25,A
STU14507,17,Male,4.3,86.7,80,95,73,97,345,86.25,A
STU14508,19,Male,5.3,82.5,73,74,81,89,317,79.25,B
STU14509,19,Male,4.8,75.0,91,76,72,88,327,81.75,A
STU14510,17,Male,3.2,81.1,75,78,89,73,315,78.75,B
STU14511,16,Female,3.6,83.9,74,66,79,81,300,75.0,B
STU14512,18,Male,2.5,92.3,65,71,66,65,267,66.75,C
STU14513,18,Male,4.1,73.1,77,79,69,85,310,77.5,B
STU14514,19,Male,6.4,79.4,99,76,82,83,340,85.0,A
STU14515,18,Female,4.5,82.4,63,64,87,77,291,72.75,B
STU14516,21,Female,6.0,88.6,90,100,98,100,388,97.0,A+
STU14517,17,Male,7.1,72.9,82,83,76,86,327,81.75,A
STU14518,16,Male,3.4,68.8,71,60,66,75,272,68.0,C
STU14519,21,Male,4.2,88.7,77,76,70,69,292,73.0,B
STU14520,17,Male,8.4,66.8,91,85,73,100,349,87.25,A
STU14521,20,Male,7.1,94.8,100,100,95,100,395,98.75,A+
STU14522,19,Male,1.5,80.4,76,68,66,54,264,66.0,C
STU14523,18,Male,5.2,66.5,76,90,76,81,323,80.75,A
STU14524,20,Female,4.5,77.2,71,77,89,77,314,78.5,B
STU14525,18,Male,6.0,85.8,72,77,64,73,286,71.5,B
STU14526,21,Female,3.2,76.7,85,96,82,100,363,90.75,A+
STU14527,16,Female,3.0,82.2,66,63,59,88,276,69.0,C
STU14528,16,Female,3.3,89.4,66,62,80,75,283,70.75,B
STU14529,16,Male,3.5,80.0,74,57,76,78,285,71.25,B
STU14530,18,Male,6.0,72.6,67,70,70,75,282,70.5,B
STU14531,20,Male,2.4,79.0,75,74,77,89,315,78.75,B
STU14532,16,Female,3.4,96.1,67,64,84,73,288,72.0,B
STU14533,20,Male,1.3,98.9,57,73,57,69,256,64.0,C
STU14534,18,Female,6.3,61.8,77,62,72,77,288,72.0,B
STU14535,21,Female,6.8,92.9,77,92,97,91,357,89.25,A
STU14536,20,Male,3.9,84.5,87,88,100,92,367,91.75,A+
STU14537,21,Female,4.0,91.2,95,92,92,98,377,94.25,A+
STU14538,18,Male,5.3,76.5,75,77,72,79,303,75.75,B
STU14539,18,Male,7.2,64.3,94,72,87,90,343,85.75,A
STU14540,19,Male,5.2,87.8,72,77,91,93,333,83.25,A
STU14541,18,Male,3.2,72.6,56,73,72,69,270,67.5,C
STU14542,18,Female,1.6,68.1,78,73,71,96,318,79.5,B
STU14543,17,Male,2.5,68.8,81,88,79,89,337,84.25,A
STU14544,16,Male,4.6,88.0,82,72,71,80,305,76.25,B
STU14545,19,Female,3.3,83.4,100,75,94,89,358,89.5,A
STU14546,19,Female,4.9,89.8,85,85,96,89,355,88.75,A
STU14547,19,Male,3.5,88.7,65,84,70,70,289,72.25,B
STU14548,17,Female,2.6,77.8,83,67,85,89,324,81.0,A
STU14549,21,Female,2.4,81.3,70,83,85,94,332,83.0,A
STU14550,18,Male,7.3,76.9,84,81,83,85,333,83.25,A
STU14551,16,Male,6.1,79.9,90,97,97,100,384,96.0,A+
STU14552,20,Male,7.6,72.3,71,95,87,100,353,88.25,A
STU14553,21,Female,5.5,85.9,92,100,93,90,375,93.75,A+
STU14554,18,Female,3.7,92.8,83,69,73,88,313,78.25,B
STU14555,17,Female,6.9,73.8,79,86,99,93,357,89.25,A
STU14556,18,Female,4.4,94.8,84,93,78,89,344,86.0,A
STU14557,18,Male,4.9,83.1,80,78,72,100,330,82.5,A
STU14558,17,Male,4.4,84.4,66,65,76,91,298,74.5,B
STU14559,19,Male,0.5,65.0,65,57,80,69,271,67.75,C
STU14560,19,Female,7.4,63.9,76,73,77,83,309,77.25,B
STU14561,16,Female,5.4,83.4,76,77,70,67,290,72.5,B
STU14562,16,Male,5.1,89.9,74,70,88,86,318,79.5,B
STU14563,19,Female,4.4,75.3,69,72,69,76,286,71.5,B
STU14564,21,Male,4.8,98.7,90,100,90,100,380,95.0,A+
STU14565,20,Male,3.4,89.3,92,96,83,87,358,89.5,A
